,path,source,actor,gender,emotion,emotion_lb,split
255,E:/SER/audio/Actor_05/03-01-03-01-02-02-05.wav,Ravdess,5,male,3,male_happy,Train
256,E:/SER/audio/Actor_05/03-01-03-02-01-01-05.wav,Ravdess,5,male,3,male_happy,Train
257,E:/SER/audio/Actor_05/03-01-03-02-01-02-05.wav,Ravdess,5,male,3,male_happy,Train
258,E:/SER/audio/Actor_05/03-01-03-02-02-01-05.wav,Ravdess,5,male,3,male_happy,Train
259,E:/SER/audio/Actor_05/03-01-03-02-02-02-05.wav,Ravdess,5,male,3,male_happy,Train
260,E:/SER/audio/Actor_05/03-01-04-01-01-01-05.wav,Ravdess,5,male,4,male_sad,Train
261,E:/SER/audio/Actor_05/03-01-04-01-01-02-05.wav,Ravdess,5,male,4,male_sad,Train
262,E:/SER/audio/Actor_05/03-01-04-01-02-01-05.wav,Ravdess,5,male,4,male_sad,Train
263,E:/SER/audio/Actor_05/03-01-04-01-02-02-05.wav,Ravdess,5,male,4,male_sad,Train
264,E:/SER/audio/Actor_05/03-01-04-02-01-01-05.wav,Ravdess,5,male,4,male_sad,Train
265,E:/SER/audio/Actor_05/03-01-04-02-01-02-05.wav,Ravdess,5,male,4,male_sad,Train
266,E:/SER/audio/Actor_05/03-01-04-02-02-01-05.wav,Ravdess,5,male,4,male_sad,Train
267,E:/SER/audio/Actor_05/03-01-04-02-02-02-05.wav,Ravdess,5,male,4,male_sad,Train
268,E:/SER/audio/Actor_05/03-01-05-01-01-01-05.wav,Ravdess,5,male,5,male_angry,Train
269,E:/SER/audio/Actor_05/03-01-05-01-01-02-05.wav,Ravdess,5,male,5,male_angry,Train
270,E:/SER/audio/Actor_05/03-01-05-01-02-01-05.wav,Ravdess,5,male,5,male_angry,Train
271,E:/SER/audio/Actor_05/03-01-05-01-02-02-05.wav,Ravdess,5,male,5,male_angry,Train
272,E:/SER/audio/Actor_05/03-01-05-02-01-01-05.wav,Ravdess,5,male,5,male_angry,Train
273,E:/SER/audio/Actor_05/03-01-05-02-01-02-05.wav,Ravdess,5,male,5,male_angry,Train
274,E:/SER/audio/Actor_05/03-01-05-02-02-01-05.wav,Ravdess,5,male,5,male_angry,Train
275,E:/SER/audio/Actor_05/03-01-05-02-02-02-05.wav,Ravdess,5,male,5,male_angry,Train
276,E:/SER/audio/Actor_05/03-01-06-01-01-01-05.wav,Ravdess,5,male,6,male_fearful,Train
277,E:/SER/audio/Actor_05/03-01-06-01-01-02-05.wav,Ravdess,5,male,6,male_fearful,Train
278,E:/SER/audio/Actor_05/03-01-06-01-02-01-05.wav,Ravdess,5,male,6,male_fearful,Train
279,E:/SER/audio/Actor_05/03-01-06-01-02-02-05.wav,Ravdess,5,male,6,male_fearful,Train
280,E:/SER/audio/Actor_05/03-01-06-02-01-01-05.wav,Ravdess,5,male,6,male_fearful,Train
281,E:/SER/audio/Actor_05/03-01-06-02-01-02-05.wav,Ravdess,5,male,6,male_fearful,Train
282,E:/SER/audio/Actor_05/03-01-06-02-02-01-05.wav,Ravdess,5,male,6,male_fearful,Train
283,E:/SER/audio/Actor_05/03-01-06-02-02-02-05.wav,Ravdess,5,male,6,male_fearful,Train
284,E:/SER/audio/Actor_05/03-01-07-01-01-01-05.wav,Ravdess,5,male,7,male_disgust,Train
285,E:/SER/audio/Actor_05/03-01-07-01-01-02-05.wav,Ravdess,5,male,7,male_disgust,Train
286,E:/SER/audio/Actor_05/03-01-07-01-02-01-05.wav,Ravdess,5,male,7,male_disgust,Train
287,E:/SER/audio/Actor_05/03-01-07-01-02-02-05.wav,Ravdess,5,male,7,male_disgust,Train
288,E:/SER/audio/Actor_05/03-01-07-02-01-01-05.wav,Ravdess,5,male,7,male_disgust,Train
289,E:/SER/audio/Actor_05/03-01-07-02-01-02-05.wav,Ravdess,5,male,7,male_disgust,Train
290,E:/SER/audio/Actor_05/03-01-07-02-02-01-05.wav,Ravdess,5,male,7,male_disgust,Train
291,E:/SER/audio/Actor_05/03-01-07-02-02-02-05.wav,Ravdess,5,male,7,male_disgust,Train
292,E:/SER/audio/Actor_05/03-01-08-01-01-01-05.wav,Ravdess,5,male,8,male_surprised,Train
293,E:/SER/audio/Actor_05/03-01-08-01-01-02-05.wav,Ravdess,5,male,8,male_surprised,Train
294,E:/SER/audio/Actor_05/03-01-08-01-02-01-05.wav,Ravdess,5,male,8,male_surprised,Train
295,E:/SER/audio/Actor_05/03-01-08-01-02-02-05.wav,Ravdess,5,male,8,male_surprised,Train
296,E:/SER/audio/Actor_05/03-01-08-02-01-01-05.wav,Ravdess,5,male,8,male_surprised,Train
297,E:/SER/audio/Actor_05/03-01-08-02-01-02-05.wav,Ravdess,5,male,8,male_surprised,Train
298,E:/SER/audio/Actor_05/03-01-08-02-02-01-05.wav,Ravdess,5,male,8,male_surprised,Train
299,E:/SER/audio/Actor_05/03-01-08-02-02-02-05.wav,Ravdess,5,male,8,male_surprised,Train
300,E:/SER/audio/Actor_06/03-01-01-01-01-01-06.wav,Ravdess,6,female,1,female_neutral,Train
301,E:/SER/audio/Actor_06/03-01-01-01-01-02-06.wav,Ravdess,6,female,1,female_neutral,Train
302,E:/SER/audio/Actor_06/03-01-01-01-02-01-06.wav,Ravdess,6,female,1,female_neutral,Train
303,E:/SER/audio/Actor_06/03-01-01-01-02-02-06.wav,Ravdess,6,female,1,female_neutral,Train
304,E:/SER/audio/Actor_06/03-01-02-01-01-01-06.wav,Ravdess,6,female,1,female_neutral,Train
305,E:/SER/audio/Actor_06/03-01-02-01-01-02-06.wav,Ravdess,6,female,1,female_neutral,Train
306,E:/SER/audio/Actor_06/03-01-02-01-02-01-06.wav,Ravdess,6,female,1,female_neutral,Train
307,E:/SER/audio/Actor_06/03-01-02-01-02-02-06.wav,Ravdess,6,female,1,female_neutral,Train
308,E:/SER/audio/Actor_06/03-01-02-02-01-01-06.wav,Ravdess,6,female,1,female_neutral,Train
309,E:/SER/audio/Actor_06/03-01-02-02-01-02-06.wav,Ravdess,6,female,1,female_neutral,Train
310,E:/SER/audio/Actor_06/03-01-02-02-02-01-06.wav,Ravdess,6,female,1,female_neutral,Train
311,E:/SER/audio/Actor_06/03-01-02-02-02-02-06.wav,Ravdess,6,female,1,female_neutral,Train
312,E:/SER/audio/Actor_06/03-01-03-01-01-01-06.wav,Ravdess,6,female,3,female_happy,Train
313,E:/SER/audio/Actor_06/03-01-03-01-01-02-06.wav,Ravdess,6,female,3,female_happy,Train
314,E:/SER/audio/Actor_06/03-01-03-01-02-01-06.wav,Ravdess,6,female,3,female_happy,Train
315,E:/SER/audio/Actor_06/03-01-03-01-02-02-06.wav,Ravdess,6,female,3,female_happy,Train
316,E:/SER/audio/Actor_06/03-01-03-02-01-01-06.wav,Ravdess,6,female,3,female_happy,Train
317,E:/SER/audio/Actor_06/03-01-03-02-01-02-06.wav,Ravdess,6,female,3,female_happy,Train
318,E:/SER/audio/Actor_06/03-01-03-02-02-01-06.wav,Ravdess,6,female,3,female_happy,Train
319,E:/SER/audio/Actor_06/03-01-03-02-02-02-06.wav,Ravdess,6,female,3,female_happy,Train
320,E:/SER/audio/Actor_06/03-01-04-01-01-01-06.wav,Ravdess,6,female,4,female_sad,Train
321,E:/SER/audio/Actor_06/03-01-04-01-01-02-06.wav,Ravdess,6,female,4,female_sad,Train
322,E:/SER/audio/Actor_06/03-01-04-01-02-01-06.wav,Ravdess,6,female,4,female_sad,Train
323,E:/SER/audio/Actor_06/03-01-04-01-02-02-06.wav,Ravdess,6,female,4,female_sad,Train
324,E:/SER/audio/Actor_06/03-01-04-02-01-01-06.wav,Ravdess,6,female,4,female_sad,Train
325,E:/SER/audio/Actor_06/03-01-04-02-01-02-06.wav,Ravdess,6,female,4,female_sad,Train
326,E:/SER/audio/Actor_06/03-01-04-02-02-01-06.wav,Ravdess,6,female,4,female_sad,Train
327,E:/SER/audio/Actor_06/03-01-04-02-02-02-06.wav,Ravdess,6,female,4,female_sad,Train
328,E:/SER/audio/Actor_06/03-01-05-01-01-01-06.wav,Ravdess,6,female,5,female_angry,Train
329,E:/SER/audio/Actor_06/03-01-05-01-01-02-06.wav,Ravdess,6,female,5,female_angry,Train
330,E:/SER/audio/Actor_06/03-01-05-01-02-01-06.wav,Ravdess,6,female,5,female_angry,Train
331,E:/SER/audio/Actor_06/03-01-05-01-02-02-06.wav,Ravdess,6,female,5,female_angry,Train
332,E:/SER/audio/Actor_06/03-01-05-02-01-01-06.wav,Ravdess,6,female,5,female_angry,Train
333,E:/SER/audio/Actor_06/03-01-05-02-01-02-06.wav,Ravdess,6,female,5,female_angry,Train
334,E:/SER/audio/Actor_06/03-01-05-02-02-01-06.wav,Ravdess,6,female,5,female_angry,Train
335,E:/SER/audio/Actor_06/03-01-05-02-02-02-06.wav,Ravdess,6,female,5,female_angry,Train
336,E:/SER/audio/Actor_06/03-01-06-01-01-01-06.wav,Ravdess,6,female,6,female_fearful,Train
337,E:/SER/audio/Actor_06/03-01-06-01-01-02-06.wav,Ravdess,6,female,6,female_fearful,Train
338,E:/SER/audio/Actor_06/03-01-06-01-02-01-06.wav,Ravdess,6,female,6,female_fearful,Train
339,E:/SER/audio/Actor_06/03-01-06-01-02-02-06.wav,Ravdess,6,female,6,female_fearful,Train
340,E:/SER/audio/Actor_06/03-01-06-02-01-01-06.wav,Ravdess,6,female,6,female_fearful,Train
341,E:/SER/audio/Actor_06/03-01-06-02-01-02-06.wav,Ravdess,6,female,6,female_fearful,Train
342,E:/SER/audio/Actor_06/03-01-06-02-02-01-06.wav,Ravdess,6,female,6,female_fearful,Train
343,E:/SER/audio/Actor_06/03-01-06-02-02-02-06.wav,Ravdess,6,female,6,female_fearful,Train
344,E:/SER/audio/Actor_06/03-01-07-01-01-01-06.wav,Ravdess,6,female,7,female_disgust,Train
345,E:/SER/audio/Actor_06/03-01-07-01-01-02-06.wav,Ravdess,6,female,7,female_disgust,Train
346,E:/SER/audio/Actor_06/03-01-07-01-02-01-06.wav,Ravdess,6,female,7,female_disgust,Train
347,E:/SER/audio/Actor_06/03-01-07-01-02-02-06.wav,Ravdess,6,female,7,female_disgust,Train
348,E:/SER/audio/Actor_06/03-01-07-02-01-01-06.wav,Ravdess,6,female,7,female_disgust,Train
349,E:/SER/audio/Actor_06/03-01-07-02-01-02-06.wav,Ravdess,6,female,7,female_disgust,Train
350,E:/SER/audio/Actor_06/03-01-07-02-02-01-06.wav,Ravdess,6,female,7,female_disgust,Train
351,E:/SER/audio/Actor_06/03-01-07-02-02-02-06.wav,Ravdess,6,female,7,female_disgust,Train
352,E:/SER/audio/Actor_06/03-01-08-01-01-01-06.wav,Ravdess,6,female,8,female_surprised,Train
353,E:/SER/audio/Actor_06/03-01-08-01-01-02-06.wav,Ravdess,6,female,8,female_surprised,Train
354,E:/SER/audio/Actor_06/03-01-08-01-02-01-06.wav,Ravdess,6,female,8,female_surprised,Train
355,E:/SER/audio/Actor_06/03-01-08-01-02-02-06.wav,Ravdess,6,female,8,female_surprised,Train
356,E:/SER/audio/Actor_06/03-01-08-02-01-01-06.wav,Ravdess,6,female,8,female_surprised,Train
357,E:/SER/audio/Actor_06/03-01-08-02-01-02-06.wav,Ravdess,6,female,8,female_surprised,Train
358,E:/SER/audio/Actor_06/03-01-08-02-02-01-06.wav,Ravdess,6,female,8,female_surprised,Train
359,E:/SER/audio/Actor_06/03-01-08-02-02-02-06.wav,Ravdess,6,female,8,female_surprised,Train
360,E:/SER/audio/Actor_07/03-01-01-01-01-01-07.wav,Ravdess,7,male,1,male_neutral,Train
361,E:/SER/audio/Actor_07/03-01-01-01-01-02-07.wav,Ravdess,7,male,1,male_neutral,Train
362,E:/SER/audio/Actor_07/03-01-01-01-02-01-07.wav,Ravdess,7,male,1,male_neutral,Train
363,E:/SER/audio/Actor_07/03-01-01-01-02-02-07.wav,Ravdess,7,male,1,male_neutral,Train
364,E:/SER/audio/Actor_07/03-01-02-01-01-01-07.wav,Ravdess,7,male,1,male_neutral,Train
365,E:/SER/audio/Actor_07/03-01-02-01-01-02-07.wav,Ravdess,7,male,1,male_neutral,Train
366,E:/SER/audio/Actor_07/03-01-02-01-02-01-07.wav,Ravdess,7,male,1,male_neutral,Train
367,E:/SER/audio/Actor_07/03-01-02-01-02-02-07.wav,Ravdess,7,male,1,male_neutral,Train
368,E:/SER/audio/Actor_07/03-01-02-02-01-01-07.wav,Ravdess,7,male,1,male_neutral,Train
369,E:/SER/audio/Actor_07/03-01-02-02-01-02-07.wav,Ravdess,7,male,1,male_neutral,Train
370,E:/SER/audio/Actor_07/03-01-02-02-02-01-07.wav,Ravdess,7,male,1,male_neutral,Train
371,E:/SER/audio/Actor_07/03-01-02-02-02-02-07.wav,Ravdess,7,male,1,male_neutral,Train
372,E:/SER/audio/Actor_07/03-01-03-01-01-01-07.wav,Ravdess,7,male,3,male_happy,Train
373,E:/SER/audio/Actor_07/03-01-03-01-01-02-07.wav,Ravdess,7,male,3,male_happy,Train
374,E:/SER/audio/Actor_07/03-01-03-01-02-01-07.wav,Ravdess,7,male,3,male_happy,Train
375,E:/SER/audio/Actor_07/03-01-03-01-02-02-07.wav,Ravdess,7,male,3,male_happy,Train
376,E:/SER/audio/Actor_07/03-01-03-02-01-01-07.wav,Ravdess,7,male,3,male_happy,Train
377,E:/SER/audio/Actor_07/03-01-03-02-01-02-07.wav,Ravdess,7,male,3,male_happy,Train
378,E:/SER/audio/Actor_07/03-01-03-02-02-01-07.wav,Ravdess,7,male,3,male_happy,Train
379,E:/SER/audio/Actor_07/03-01-03-02-02-02-07.wav,Ravdess,7,male,3,male_happy,Train
380,E:/SER/audio/Actor_07/03-01-04-01-01-01-07.wav,Ravdess,7,male,4,male_sad,Train
381,E:/SER/audio/Actor_07/03-01-04-01-01-02-07.wav,Ravdess,7,male,4,male_sad,Train
382,E:/SER/audio/Actor_07/03-01-04-01-02-01-07.wav,Ravdess,7,male,4,male_sad,Train
383,E:/SER/audio/Actor_07/03-01-04-01-02-02-07.wav,Ravdess,7,male,4,male_sad,Train
384,E:/SER/audio/Actor_07/03-01-04-02-01-01-07.wav,Ravdess,7,male,4,male_sad,Train
385,E:/SER/audio/Actor_07/03-01-04-02-01-02-07.wav,Ravdess,7,male,4,male_sad,Train
386,E:/SER/audio/Actor_07/03-01-04-02-02-01-07.wav,Ravdess,7,male,4,male_sad,Train
387,E:/SER/audio/Actor_07/03-01-04-02-02-02-07.wav,Ravdess,7,male,4,male_sad,Train
388,E:/SER/audio/Actor_07/03-01-05-01-01-01-07.wav,Ravdess,7,male,5,male_angry,Train
389,E:/SER/audio/Actor_07/03-01-05-01-01-02-07.wav,Ravdess,7,male,5,male_angry,Train
390,E:/SER/audio/Actor_07/03-01-05-01-02-01-07.wav,Ravdess,7,male,5,male_angry,Train
391,E:/SER/audio/Actor_07/03-01-05-01-02-02-07.wav,Ravdess,7,male,5,male_angry,Train
392,E:/SER/audio/Actor_07/03-01-05-02-01-01-07.wav,Ravdess,7,male,5,male_angry,Train
393,E:/SER/audio/Actor_07/03-01-05-02-01-02-07.wav,Ravdess,7,male,5,male_angry,Train
394,E:/SER/audio/Actor_07/03-01-05-02-02-01-07.wav,Ravdess,7,male,5,male_angry,Train
395,E:/SER/audio/Actor_07/03-01-05-02-02-02-07.wav,Ravdess,7,male,5,male_angry,Train
396,E:/SER/audio/Actor_07/03-01-06-01-01-01-07.wav,Ravdess,7,male,6,male_fearful,Train
397,E:/SER/audio/Actor_07/03-01-06-01-01-02-07.wav,Ravdess,7,male,6,male_fearful,Train
398,E:/SER/audio/Actor_07/03-01-06-01-02-01-07.wav,Ravdess,7,male,6,male_fearful,Train
399,E:/SER/audio/Actor_07/03-01-06-01-02-02-07.wav,Ravdess,7,male,6,male_fearful,Train
400,E:/SER/audio/Actor_07/03-01-06-02-01-01-07.wav,Ravdess,7,male,6,male_fearful,Train
401,E:/SER/audio/Actor_07/03-01-06-02-01-02-07.wav,Ravdess,7,male,6,male_fearful,Train
402,E:/SER/audio/Actor_07/03-01-06-02-02-01-07.wav,Ravdess,7,male,6,male_fearful,Train
403,E:/SER/audio/Actor_07/03-01-06-02-02-02-07.wav,Ravdess,7,male,6,male_fearful,Train
404,E:/SER/audio/Actor_07/03-01-07-01-01-01-07.wav,Ravdess,7,male,7,male_disgust,Train
405,E:/SER/audio/Actor_07/03-01-07-01-01-02-07.wav,Ravdess,7,male,7,male_disgust,Train
406,E:/SER/audio/Actor_07/03-01-07-01-02-01-07.wav,Ravdess,7,male,7,male_disgust,Train
407,E:/SER/audio/Actor_07/03-01-07-01-02-02-07.wav,Ravdess,7,male,7,male_disgust,Train
408,E:/SER/audio/Actor_07/03-01-07-02-01-01-07.wav,Ravdess,7,male,7,male_disgust,Train
409,E:/SER/audio/Actor_07/03-01-07-02-01-02-07.wav,Ravdess,7,male,7,male_disgust,Train
410,E:/SER/audio/Actor_07/03-01-07-02-02-01-07.wav,Ravdess,7,male,7,male_disgust,Train
411,E:/SER/audio/Actor_07/03-01-07-02-02-02-07.wav,Ravdess,7,male,7,male_disgust,Train
412,E:/SER/audio/Actor_07/03-01-08-01-01-01-07.wav,Ravdess,7,male,8,male_surprised,Train
413,E:/SER/audio/Actor_07/03-01-08-01-01-02-07.wav,Ravdess,7,male,8,male_surprised,Train
414,E:/SER/audio/Actor_07/03-01-08-01-02-01-07.wav,Ravdess,7,male,8,male_surprised,Train
415,E:/SER/audio/Actor_07/03-01-08-01-02-02-07.wav,Ravdess,7,male,8,male_surprised,Train
416,E:/SER/audio/Actor_07/03-01-08-02-01-01-07.wav,Ravdess,7,male,8,male_surprised,Train
417,E:/SER/audio/Actor_07/03-01-08-02-01-02-07.wav,Ravdess,7,male,8,male_surprised,Train
418,E:/SER/audio/Actor_07/03-01-08-02-02-01-07.wav,Ravdess,7,male,8,male_surprised,Train
419,E:/SER/audio/Actor_07/03-01-08-02-02-02-07.wav,Ravdess,7,male,8,male_surprised,Train
420,E:/SER/audio/Actor_08/03-01-01-01-01-01-08.wav,Ravdess,8,female,1,female_neutral,Train
421,E:/SER/audio/Actor_08/03-01-01-01-01-02-08.wav,Ravdess,8,female,1,female_neutral,Train
422,E:/SER/audio/Actor_08/03-01-01-01-02-01-08.wav,Ravdess,8,female,1,female_neutral,Train
423,E:/SER/audio/Actor_08/03-01-01-01-02-02-08.wav,Ravdess,8,female,1,female_neutral,Train
424,E:/SER/audio/Actor_08/03-01-02-01-01-01-08.wav,Ravdess,8,female,1,female_neutral,Train
425,E:/SER/audio/Actor_08/03-01-02-01-01-02-08.wav,Ravdess,8,female,1,female_neutral,Train
426,E:/SER/audio/Actor_08/03-01-02-01-02-01-08.wav,Ravdess,8,female,1,female_neutral,Train
427,E:/SER/audio/Actor_08/03-01-02-01-02-02-08.wav,Ravdess,8,female,1,female_neutral,Train
428,E:/SER/audio/Actor_08/03-01-02-02-01-01-08.wav,Ravdess,8,female,1,female_neutral,Train
429,E:/SER/audio/Actor_08/03-01-02-02-01-02-08.wav,Ravdess,8,female,1,female_neutral,Train
430,E:/SER/audio/Actor_08/03-01-02-02-02-01-08.wav,Ravdess,8,female,1,female_neutral,Train
431,E:/SER/audio/Actor_08/03-01-02-02-02-02-08.wav,Ravdess,8,female,1,female_neutral,Train
432,E:/SER/audio/Actor_08/03-01-03-01-01-01-08.wav,Ravdess,8,female,3,female_happy,Train
433,E:/SER/audio/Actor_08/03-01-03-01-01-02-08.wav,Ravdess,8,female,3,female_happy,Train
434,E:/SER/audio/Actor_08/03-01-03-01-02-01-08.wav,Ravdess,8,female,3,female_happy,Train
435,E:/SER/audio/Actor_08/03-01-03-01-02-02-08.wav,Ravdess,8,female,3,female_happy,Train
436,E:/SER/audio/Actor_08/03-01-03-02-01-01-08.wav,Ravdess,8,female,3,female_happy,Train
437,E:/SER/audio/Actor_08/03-01-03-02-01-02-08.wav,Ravdess,8,female,3,female_happy,Train
438,E:/SER/audio/Actor_08/03-01-03-02-02-01-08.wav,Ravdess,8,female,3,female_happy,Train
439,E:/SER/audio/Actor_08/03-01-03-02-02-02-08.wav,Ravdess,8,female,3,female_happy,Train
440,E:/SER/audio/Actor_08/03-01-04-01-01-01-08.wav,Ravdess,8,female,4,female_sad,Train
441,E:/SER/audio/Actor_08/03-01-04-01-01-02-08.wav,Ravdess,8,female,4,female_sad,Train
442,E:/SER/audio/Actor_08/03-01-04-01-02-01-08.wav,Ravdess,8,female,4,female_sad,Train
443,E:/SER/audio/Actor_08/03-01-04-01-02-02-08.wav,Ravdess,8,female,4,female_sad,Train
444,E:/SER/audio/Actor_08/03-01-04-02-01-01-08.wav,Ravdess,8,female,4,female_sad,Train
445,E:/SER/audio/Actor_08/03-01-04-02-01-02-08.wav,Ravdess,8,female,4,female_sad,Train
446,E:/SER/audio/Actor_08/03-01-04-02-02-01-08.wav,Ravdess,8,female,4,female_sad,Train
447,E:/SER/audio/Actor_08/03-01-04-02-02-02-08.wav,Ravdess,8,female,4,female_sad,Train
448,E:/SER/audio/Actor_08/03-01-05-01-01-01-08.wav,Ravdess,8,female,5,female_angry,Train
449,E:/SER/audio/Actor_08/03-01-05-01-01-02-08.wav,Ravdess,8,female,5,female_angry,Train
450,E:/SER/audio/Actor_08/03-01-05-01-02-01-08.wav,Ravdess,8,female,5,female_angry,Train
451,E:/SER/audio/Actor_08/03-01-05-01-02-02-08.wav,Ravdess,8,female,5,female_angry,Train
452,E:/SER/audio/Actor_08/03-01-05-02-01-01-08.wav,Ravdess,8,female,5,female_angry,Train
453,E:/SER/audio/Actor_08/03-01-05-02-01-02-08.wav,Ravdess,8,female,5,female_angry,Train
454,E:/SER/audio/Actor_08/03-01-05-02-02-01-08.wav,Ravdess,8,female,5,female_angry,Train
455,E:/SER/audio/Actor_08/03-01-05-02-02-02-08.wav,Ravdess,8,female,5,female_angry,Train
456,E:/SER/audio/Actor_08/03-01-06-01-01-01-08.wav,Ravdess,8,female,6,female_fearful,Train
457,E:/SER/audio/Actor_08/03-01-06-01-01-02-08.wav,Ravdess,8,female,6,female_fearful,Train
458,E:/SER/audio/Actor_08/03-01-06-01-02-01-08.wav,Ravdess,8,female,6,female_fearful,Train
459,E:/SER/audio/Actor_08/03-01-06-01-02-02-08.wav,Ravdess,8,female,6,female_fearful,Train
460,E:/SER/audio/Actor_08/03-01-06-02-01-01-08.wav,Ravdess,8,female,6,female_fearful,Train
461,E:/SER/audio/Actor_08/03-01-06-02-01-02-08.wav,Ravdess,8,female,6,female_fearful,Train
462,E:/SER/audio/Actor_08/03-01-06-02-02-01-08.wav,Ravdess,8,female,6,female_fearful,Train
463,E:/SER/audio/Actor_08/03-01-06-02-02-02-08.wav,Ravdess,8,female,6,female_fearful,Train
464,E:/SER/audio/Actor_08/03-01-07-01-01-01-08.wav,Ravdess,8,female,7,female_disgust,Train
465,E:/SER/audio/Actor_08/03-01-07-01-01-02-08.wav,Ravdess,8,female,7,female_disgust,Train
466,E:/SER/audio/Actor_08/03-01-07-01-02-01-08.wav,Ravdess,8,female,7,female_disgust,Train
467,E:/SER/audio/Actor_08/03-01-07-01-02-02-08.wav,Ravdess,8,female,7,female_disgust,Train
468,E:/SER/audio/Actor_08/03-01-07-02-01-01-08.wav,Ravdess,8,female,7,female_disgust,Train
469,E:/SER/audio/Actor_08/03-01-07-02-01-02-08.wav,Ravdess,8,female,7,female_disgust,Train
470,E:/SER/audio/Actor_08/03-01-07-02-02-01-08.wav,Ravdess,8,female,7,female_disgust,Train
471,E:/SER/audio/Actor_08/03-01-07-02-02-02-08.wav,Ravdess,8,female,7,female_disgust,Train
472,E:/SER/audio/Actor_08/03-01-08-01-01-01-08.wav,Ravdess,8,female,8,female_surprised,Train
473,E:/SER/audio/Actor_08/03-01-08-01-01-02-08.wav,Ravdess,8,female,8,female_surprised,Train
474,E:/SER/audio/Actor_08/03-01-08-01-02-01-08.wav,Ravdess,8,female,8,female_surprised,Train
475,E:/SER/audio/Actor_08/03-01-08-01-02-02-08.wav,Ravdess,8,female,8,female_surprised,Train
476,E:/SER/audio/Actor_08/03-01-08-02-01-01-08.wav,Ravdess,8,female,8,female_surprised,Train
477,E:/SER/audio/Actor_08/03-01-08-02-01-02-08.wav,Ravdess,8,female,8,female_surprised,Train
478,E:/SER/audio/Actor_08/03-01-08-02-02-01-08.wav,Ravdess,8,female,8,female_surprised,Train
479,E:/SER/audio/Actor_08/03-01-08-02-02-02-08.wav,Ravdess,8,female,8,female_surprised,Train
480,E:/SER/audio/Actor_09/03-01-01-01-01-01-09.wav,Ravdess,9,male,1,male_neutral,Train
481,E:/SER/audio/Actor_09/03-01-01-01-01-02-09.wav,Ravdess,9,male,1,male_neutral,Train
482,E:/SER/audio/Actor_09/03-01-01-01-02-01-09.wav,Ravdess,9,male,1,male_neutral,Train
483,E:/SER/audio/Actor_09/03-01-01-01-02-02-09.wav,Ravdess,9,male,1,male_neutral,Train
484,E:/SER/audio/Actor_09/03-01-02-01-01-01-09.wav,Ravdess,9,male,1,male_neutral,Train
485,E:/SER/audio/Actor_09/03-01-02-01-01-02-09.wav,Ravdess,9,male,1,male_neutral,Train
486,E:/SER/audio/Actor_09/03-01-02-01-02-01-09.wav,Ravdess,9,male,1,male_neutral,Train
487,E:/SER/audio/Actor_09/03-01-02-01-02-02-09.wav,Ravdess,9,male,1,male_neutral,Train
488,E:/SER/audio/Actor_09/03-01-02-02-01-01-09.wav,Ravdess,9,male,1,male_neutral,Train
489,E:/SER/audio/Actor_09/03-01-02-02-01-02-09.wav,Ravdess,9,male,1,male_neutral,Train
490,E:/SER/audio/Actor_09/03-01-02-02-02-01-09.wav,Ravdess,9,male,1,male_neutral,Train
491,E:/SER/audio/Actor_09/03-01-02-02-02-02-09.wav,Ravdess,9,male,1,male_neutral,Train
492,E:/SER/audio/Actor_09/03-01-03-01-01-01-09.wav,Ravdess,9,male,3,male_happy,Train
493,E:/SER/audio/Actor_09/03-01-03-01-01-02-09.wav,Ravdess,9,male,3,male_happy,Train
494,E:/SER/audio/Actor_09/03-01-03-01-02-01-09.wav,Ravdess,9,male,3,male_happy,Train
495,E:/SER/audio/Actor_09/03-01-03-01-02-02-09.wav,Ravdess,9,male,3,male_happy,Train
496,E:/SER/audio/Actor_09/03-01-03-02-01-01-09.wav,Ravdess,9,male,3,male_happy,Train
497,E:/SER/audio/Actor_09/03-01-03-02-01-02-09.wav,Ravdess,9,male,3,male_happy,Train
498,E:/SER/audio/Actor_09/03-01-03-02-02-01-09.wav,Ravdess,9,male,3,male_happy,Train
499,E:/SER/audio/Actor_09/03-01-03-02-02-02-09.wav,Ravdess,9,male,3,male_happy,Train
500,E:/SER/audio/Actor_09/03-01-04-01-01-01-09.wav,Ravdess,9,male,4,male_sad,Train
501,E:/SER/audio/Actor_09/03-01-04-01-01-02-09.wav,Ravdess,9,male,4,male_sad,Train
502,E:/SER/audio/Actor_09/03-01-04-01-02-01-09.wav,Ravdess,9,male,4,male_sad,Train
503,E:/SER/audio/Actor_09/03-01-04-01-02-02-09.wav,Ravdess,9,male,4,male_sad,Train
504,E:/SER/audio/Actor_09/03-01-04-02-01-01-09.wav,Ravdess,9,male,4,male_sad,Train
505,E:/SER/audio/Actor_09/03-01-04-02-01-02-09.wav,Ravdess,9,male,4,male_sad,Train
506,E:/SER/audio/Actor_09/03-01-04-02-02-01-09.wav,Ravdess,9,male,4,male_sad,Train
507,E:/SER/audio/Actor_09/03-01-04-02-02-02-09.wav,Ravdess,9,male,4,male_sad,Train
508,E:/SER/audio/Actor_09/03-01-05-01-01-01-09.wav,Ravdess,9,male,5,male_angry,Train
509,E:/SER/audio/Actor_09/03-01-05-01-01-02-09.wav,Ravdess,9,male,5,male_angry,Train
510,E:/SER/audio/Actor_09/03-01-05-01-02-01-09.wav,Ravdess,9,male,5,male_angry,Train
