,path,source,actor,gender,emotion,emotion_lb
282,E:/SER/audio/Actor_05/03-01-06-02-02-01-05.wav,Ravdess,5,male,6,fearful
283,E:/SER/audio/Actor_05/03-01-06-02-02-02-05.wav,Ravdess,5,male,6,fearful
284,E:/SER/audio/Actor_05/03-01-07-01-01-01-05.wav,Ravdess,5,male,7,disgust
285,E:/SER/audio/Actor_05/03-01-07-01-01-02-05.wav,Ravdess,5,male,7,disgust
286,E:/SER/audio/Actor_05/03-01-07-01-02-01-05.wav,Ravdess,5,male,7,disgust
287,E:/SER/audio/Actor_05/03-01-07-01-02-02-05.wav,Ravdess,5,male,7,disgust
288,E:/SER/audio/Actor_05/03-01-07-02-01-01-05.wav,Ravdess,5,male,7,disgust
289,E:/SER/audio/Actor_05/03-01-07-02-01-02-05.wav,Ravdess,5,male,7,disgust
290,E:/SER/audio/Actor_05/03-01-07-02-02-01-05.wav,Ravdess,5,male,7,disgust
291,E:/SER/audio/Actor_05/03-01-07-02-02-02-05.wav,Ravdess,5,male,7,disgust
292,E:/SER/audio/Actor_05/03-01-08-01-01-01-05.wav,Ravdess,5,male,8,surprised
293,E:/SER/audio/Actor_05/03-01-08-01-01-02-05.wav,Ravdess,5,male,8,surprised
294,E:/SER/audio/Actor_05/03-01-08-01-02-01-05.wav,Ravdess,5,male,8,surprised
295,E:/SER/audio/Actor_05/03-01-08-01-02-02-05.wav,Ravdess,5,male,8,surprised
296,E:/SER/audio/Actor_05/03-01-08-02-01-01-05.wav,Ravdess,5,male,8,surprised
297,E:/SER/audio/Actor_05/03-01-08-02-01-02-05.wav,Ravdess,5,male,8,surprised
298,E:/SER/audio/Actor_05/03-01-08-02-02-01-05.wav,Ravdess,5,male,8,surprised
299,E:/SER/audio/Actor_05/03-01-08-02-02-02-05.wav,Ravdess,5,male,8,surprised
300,E:/SER/audio/Actor_06/03-01-01-01-01-01-06.wav,Ravdess,6,female,1,neutral
301,E:/SER/audio/Actor_06/03-01-01-01-01-02-06.wav,Ravdess,6,female,1,neutral
302,E:/SER/audio/Actor_06/03-01-01-01-02-01-06.wav,Ravdess,6,female,1,neutral
303,E:/SER/audio/Actor_06/03-01-01-01-02-02-06.wav,Ravdess,6,female,1,neutral
304,E:/SER/audio/Actor_06/03-01-02-01-01-01-06.wav,Ravdess,6,female,2,calm
305,E:/SER/audio/Actor_06/03-01-02-01-01-02-06.wav,Ravdess,6,female,2,calm
306,E:/SER/audio/Actor_06/03-01-02-01-02-01-06.wav,Ravdess,6,female,2,calm
307,E:/SER/audio/Actor_06/03-01-02-01-02-02-06.wav,Ravdess,6,female,2,calm
308,E:/SER/audio/Actor_06/03-01-02-02-01-01-06.wav,Ravdess,6,female,2,calm
309,E:/SER/audio/Actor_06/03-01-02-02-01-02-06.wav,Ravdess,6,female,2,calm
310,E:/SER/audio/Actor_06/03-01-02-02-02-01-06.wav,Ravdess,6,female,2,calm
311,E:/SER/audio/Actor_06/03-01-02-02-02-02-06.wav,Ravdess,6,female,2,calm
312,E:/SER/audio/Actor_06/03-01-03-01-01-01-06.wav,Ravdess,6,female,3,happy
313,E:/SER/audio/Actor_06/03-01-03-01-01-02-06.wav,Ravdess,6,female,3,happy
314,E:/SER/audio/Actor_06/03-01-03-01-02-01-06.wav,Ravdess,6,female,3,happy
315,E:/SER/audio/Actor_06/03-01-03-01-02-02-06.wav,Ravdess,6,female,3,happy
316,E:/SER/audio/Actor_06/03-01-03-02-01-01-06.wav,Ravdess,6,female,3,happy
317,E:/SER/audio/Actor_06/03-01-03-02-01-02-06.wav,Ravdess,6,female,3,happy
318,E:/SER/audio/Actor_06/03-01-03-02-02-01-06.wav,Ravdess,6,female,3,happy
319,E:/SER/audio/Actor_06/03-01-03-02-02-02-06.wav,Ravdess,6,female,3,happy
320,E:/SER/audio/Actor_06/03-01-04-01-01-01-06.wav,Ravdess,6,female,4,sad
321,E:/SER/audio/Actor_06/03-01-04-01-01-02-06.wav,Ravdess,6,female,4,sad
322,E:/SER/audio/Actor_06/03-01-04-01-02-01-06.wav,Ravdess,6,female,4,sad
323,E:/SER/audio/Actor_06/03-01-04-01-02-02-06.wav,Ravdess,6,female,4,sad
324,E:/SER/audio/Actor_06/03-01-04-02-01-01-06.wav,Ravdess,6,female,4,sad
325,E:/SER/audio/Actor_06/03-01-04-02-01-02-06.wav,Ravdess,6,female,4,sad
326,E:/SER/audio/Actor_06/03-01-04-02-02-01-06.wav,Ravdess,6,female,4,sad
327,E:/SER/audio/Actor_06/03-01-04-02-02-02-06.wav,Ravdess,6,female,4,sad
328,E:/SER/audio/Actor_06/03-01-05-01-01-01-06.wav,Ravdess,6,female,5,angry
329,E:/SER/audio/Actor_06/03-01-05-01-01-02-06.wav,Ravdess,6,female,5,angry
330,E:/SER/audio/Actor_06/03-01-05-01-02-01-06.wav,Ravdess,6,female,5,angry
331,E:/SER/audio/Actor_06/03-01-05-01-02-02-06.wav,Ravdess,6,female,5,angry
332,E:/SER/audio/Actor_06/03-01-05-02-01-01-06.wav,Ravdess,6,female,5,angry
333,E:/SER/audio/Actor_06/03-01-05-02-01-02-06.wav,Ravdess,6,female,5,angry
334,E:/SER/audio/Actor_06/03-01-05-02-02-01-06.wav,Ravdess,6,female,5,angry
335,E:/SER/audio/Actor_06/03-01-05-02-02-02-06.wav,Ravdess,6,female,5,angry
336,E:/SER/audio/Actor_06/03-01-06-01-01-01-06.wav,Ravdess,6,female,6,fearful
337,E:/SER/audio/Actor_06/03-01-06-01-01-02-06.wav,Ravdess,6,female,6,fearful
338,E:/SER/audio/Actor_06/03-01-06-01-02-01-06.wav,Ravdess,6,female,6,fearful
339,E:/SER/audio/Actor_06/03-01-06-01-02-02-06.wav,Ravdess,6,female,6,fearful
340,E:/SER/audio/Actor_06/03-01-06-02-01-01-06.wav,Ravdess,6,female,6,fearful
341,E:/SER/audio/Actor_06/03-01-06-02-01-02-06.wav,Ravdess,6,female,6,fearful
342,E:/SER/audio/Actor_06/03-01-06-02-02-01-06.wav,Ravdess,6,female,6,fearful
343,E:/SER/audio/Actor_06/03-01-06-02-02-02-06.wav,Ravdess,6,female,6,fearful
344,E:/SER/audio/Actor_06/03-01-07-01-01-01-06.wav,Ravdess,6,female,7,disgust
345,E:/SER/audio/Actor_06/03-01-07-01-01-02-06.wav,Ravdess,6,female,7,disgust
346,E:/SER/audio/Actor_06/03-01-07-01-02-01-06.wav,Ravdess,6,female,7,disgust
347,E:/SER/audio/Actor_06/03-01-07-01-02-02-06.wav,Ravdess,6,female,7,disgust
348,E:/SER/audio/Actor_06/03-01-07-02-01-01-06.wav,Ravdess,6,female,7,disgust
349,E:/SER/audio/Actor_06/03-01-07-02-01-02-06.wav,Ravdess,6,female,7,disgust
350,E:/SER/audio/Actor_06/03-01-07-02-02-01-06.wav,Ravdess,6,female,7,disgust
351,E:/SER/audio/Actor_06/03-01-07-02-02-02-06.wav,Ravdess,6,female,7,disgust
352,E:/SER/audio/Actor_06/03-01-08-01-01-01-06.wav,Ravdess,6,female,8,surprised
353,E:/SER/audio/Actor_06/03-01-08-01-01-02-06.wav,Ravdess,6,female,8,surprised
354,E:/SER/audio/Actor_06/03-01-08-01-02-01-06.wav,Ravdess,6,female,8,surprised
355,E:/SER/audio/Actor_06/03-01-08-01-02-02-06.wav,Ravdess,6,female,8,surprised
356,E:/SER/audio/Actor_06/03-01-08-02-01-01-06.wav,Ravdess,6,female,8,surprised
357,E:/SER/audio/Actor_06/03-01-08-02-01-02-06.wav,Ravdess,6,female,8,surprised
358,E:/SER/audio/Actor_06/03-01-08-02-02-01-06.wav,Ravdess,6,female,8,surprised
359,E:/SER/audio/Actor_06/03-01-08-02-02-02-06.wav,Ravdess,6,female,8,surprised
360,E:/SER/audio/Actor_07/03-01-01-01-01-01-07.wav,Ravdess,7,male,1,neutral
361,E:/SER/audio/Actor_07/03-01-01-01-01-02-07.wav,Ravdess,7,male,1,neutral
362,E:/SER/audio/Actor_07/03-01-01-01-02-01-07.wav,Ravdess,7,male,1,neutral
363,E:/SER/audio/Actor_07/03-01-01-01-02-02-07.wav,Ravdess,7,male,1,neutral
364,E:/SER/audio/Actor_07/03-01-02-01-01-01-07.wav,Ravdess,7,male,2,calm
365,E:/SER/audio/Actor_07/03-01-02-01-01-02-07.wav,Ravdess,7,male,2,calm
366,E:/SER/audio/Actor_07/03-01-02-01-02-01-07.wav,Ravdess,7,male,2,calm
367,E:/SER/audio/Actor_07/03-01-02-01-02-02-07.wav,Ravdess,7,male,2,calm
368,E:/SER/audio/Actor_07/03-01-02-02-01-01-07.wav,Ravdess,7,male,2,calm
369,E:/SER/audio/Actor_07/03-01-02-02-01-02-07.wav,Ravdess,7,male,2,calm
370,E:/SER/audio/Actor_07/03-01-02-02-02-01-07.wav,Ravdess,7,male,2,calm
371,E:/SER/audio/Actor_07/03-01-02-02-02-02-07.wav,Ravdess,7,male,2,calm
372,E:/SER/audio/Actor_07/03-01-03-01-01-01-07.wav,Ravdess,7,male,3,happy
373,E:/SER/audio/Actor_07/03-01-03-01-01-02-07.wav,Ravdess,7,male,3,happy
374,E:/SER/audio/Actor_07/03-01-03-01-02-01-07.wav,Ravdess,7,male,3,happy
375,E:/SER/audio/Actor_07/03-01-03-01-02-02-07.wav,Ravdess,7,male,3,happy
376,E:/SER/audio/Actor_07/03-01-03-02-01-01-07.wav,Ravdess,7,male,3,happy
377,E:/SER/audio/Actor_07/03-01-03-02-01-02-07.wav,Ravdess,7,male,3,happy
378,E:/SER/audio/Actor_07/03-01-03-02-02-01-07.wav,Ravdess,7,male,3,happy
379,E:/SER/audio/Actor_07/03-01-03-02-02-02-07.wav,Ravdess,7,male,3,happy
380,E:/SER/audio/Actor_07/03-01-04-01-01-01-07.wav,Ravdess,7,male,4,sad
381,E:/SER/audio/Actor_07/03-01-04-01-01-02-07.wav,Ravdess,7,male,4,sad
382,E:/SER/audio/Actor_07/03-01-04-01-02-01-07.wav,Ravdess,7,male,4,sad
383,E:/SER/audio/Actor_07/03-01-04-01-02-02-07.wav,Ravdess,7,male,4,sad
384,E:/SER/audio/Actor_07/03-01-04-02-01-01-07.wav,Ravdess,7,male,4,sad
385,E:/SER/audio/Actor_07/03-01-04-02-01-02-07.wav,Ravdess,7,male,4,sad
386,E:/SER/audio/Actor_07/03-01-04-02-02-01-07.wav,Ravdess,7,male,4,sad
387,E:/SER/audio/Actor_07/03-01-04-02-02-02-07.wav,Ravdess,7,male,4,sad
388,E:/SER/audio/Actor_07/03-01-05-01-01-01-07.wav,Ravdess,7,male,5,angry
389,E:/SER/audio/Actor_07/03-01-05-01-01-02-07.wav,Ravdess,7,male,5,angry
390,E:/SER/audio/Actor_07/03-01-05-01-02-01-07.wav,Ravdess,7,male,5,angry
391,E:/SER/audio/Actor_07/03-01-05-01-02-02-07.wav,Ravdess,7,male,5,angry
392,E:/SER/audio/Actor_07/03-01-05-02-01-01-07.wav,Ravdess,7,male,5,angry
393,E:/SER/audio/Actor_07/03-01-05-02-01-02-07.wav,Ravdess,7,male,5,angry
394,E:/SER/audio/Actor_07/03-01-05-02-02-01-07.wav,Ravdess,7,male,5,angry
395,E:/SER/audio/Actor_07/03-01-05-02-02-02-07.wav,Ravdess,7,male,5,angry
396,E:/SER/audio/Actor_07/03-01-06-01-01-01-07.wav,Ravdess,7,male,6,fearful
397,E:/SER/audio/Actor_07/03-01-06-01-01-02-07.wav,Ravdess,7,male,6,fearful
398,E:/SER/audio/Actor_07/03-01-06-01-02-01-07.wav,Ravdess,7,male,6,fearful
399,E:/SER/audio/Actor_07/03-01-06-01-02-02-07.wav,Ravdess,7,male,6,fearful
400,E:/SER/audio/Actor_07/03-01-06-02-01-01-07.wav,Ravdess,7,male,6,fearful
401,E:/SER/audio/Actor_07/03-01-06-02-01-02-07.wav,Ravdess,7,male,6,fearful
402,E:/SER/audio/Actor_07/03-01-06-02-02-01-07.wav,Ravdess,7,male,6,fearful
403,E:/SER/audio/Actor_07/03-01-06-02-02-02-07.wav,Ravdess,7,male,6,fearful
404,E:/SER/audio/Actor_07/03-01-07-01-01-01-07.wav,Ravdess,7,male,7,disgust
405,E:/SER/audio/Actor_07/03-01-07-01-01-02-07.wav,Ravdess,7,male,7,disgust
406,E:/SER/audio/Actor_07/03-01-07-01-02-01-07.wav,Ravdess,7,male,7,disgust
407,E:/SER/audio/Actor_07/03-01-07-01-02-02-07.wav,Ravdess,7,male,7,disgust
408,E:/SER/audio/Actor_07/03-01-07-02-01-01-07.wav,Ravdess,7,male,7,disgust
409,E:/SER/audio/Actor_07/03-01-07-02-01-02-07.wav,Ravdess,7,male,7,disgust
410,E:/SER/audio/Actor_07/03-01-07-02-02-01-07.wav,Ravdess,7,male,7,disgust
411,E:/SER/audio/Actor_07/03-01-07-02-02-02-07.wav,Ravdess,7,male,7,disgust
412,E:/SER/audio/Actor_07/03-01-08-01-01-01-07.wav,Ravdess,7,male,8,surprised
413,E:/SER/audio/Actor_07/03-01-08-01-01-02-07.wav,Ravdess,7,male,8,surprised
414,E:/SER/audio/Actor_07/03-01-08-01-02-01-07.wav,Ravdess,7,male,8,surprised
415,E:/SER/audio/Actor_07/03-01-08-01-02-02-07.wav,Ravdess,7,male,8,surprised
416,E:/SER/audio/Actor_07/03-01-08-02-01-01-07.wav,Ravdess,7,male,8,surprised
417,E:/SER/audio/Actor_07/03-01-08-02-01-02-07.wav,Ravdess,7,male,8,surprised
418,E:/SER/audio/Actor_07/03-01-08-02-02-01-07.wav,Ravdess,7,male,8,surprised
419,E:/SER/audio/Actor_07/03-01-08-02-02-02-07.wav,Ravdess,7,male,8,surprised
420,E:/SER/audio/Actor_08/03-01-01-01-01-01-08.wav,Ravdess,8,female,1,neutral
421,E:/SER/audio/Actor_08/03-01-01-01-01-02-08.wav,Ravdess,8,female,1,neutral
422,E:/SER/audio/Actor_08/03-01-01-01-02-01-08.wav,Ravdess,8,female,1,neutral
423,E:/SER/audio/Actor_08/03-01-01-01-02-02-08.wav,Ravdess,8,female,1,neutral
424,E:/SER/audio/Actor_08/03-01-02-01-01-01-08.wav,Ravdess,8,female,2,calm
425,E:/SER/audio/Actor_08/03-01-02-01-01-02-08.wav,Ravdess,8,female,2,calm
426,E:/SER/audio/Actor_08/03-01-02-01-02-01-08.wav,Ravdess,8,female,2,calm
427,E:/SER/audio/Actor_08/03-01-02-01-02-02-08.wav,Ravdess,8,female,2,calm
428,E:/SER/audio/Actor_08/03-01-02-02-01-01-08.wav,Ravdess,8,female,2,calm
429,E:/SER/audio/Actor_08/03-01-02-02-01-02-08.wav,Ravdess,8,female,2,calm
430,E:/SER/audio/Actor_08/03-01-02-02-02-01-08.wav,Ravdess,8,female,2,calm
431,E:/SER/audio/Actor_08/03-01-02-02-02-02-08.wav,Ravdess,8,female,2,calm
432,E:/SER/audio/Actor_08/03-01-03-01-01-01-08.wav,Ravdess,8,female,3,happy
433,E:/SER/audio/Actor_08/03-01-03-01-01-02-08.wav,Ravdess,8,female,3,happy
434,E:/SER/audio/Actor_08/03-01-03-01-02-01-08.wav,Ravdess,8,female,3,happy
435,E:/SER/audio/Actor_08/03-01-03-01-02-02-08.wav,Ravdess,8,female,3,happy
436,E:/SER/audio/Actor_08/03-01-03-02-01-01-08.wav,Ravdess,8,female,3,happy
437,E:/SER/audio/Actor_08/03-01-03-02-01-02-08.wav,Ravdess,8,female,3,happy
438,E:/SER/audio/Actor_08/03-01-03-02-02-01-08.wav,Ravdess,8,female,3,happy
439,E:/SER/audio/Actor_08/03-01-03-02-02-02-08.wav,Ravdess,8,female,3,happy
440,E:/SER/audio/Actor_08/03-01-04-01-01-01-08.wav,Ravdess,8,female,4,sad
441,E:/SER/audio/Actor_08/03-01-04-01-01-02-08.wav,Ravdess,8,female,4,sad
442,E:/SER/audio/Actor_08/03-01-04-01-02-01-08.wav,Ravdess,8,female,4,sad
443,E:/SER/audio/Actor_08/03-01-04-01-02-02-08.wav,Ravdess,8,female,4,sad
444,E:/SER/audio/Actor_08/03-01-04-02-01-01-08.wav,Ravdess,8,female,4,sad
445,E:/SER/audio/Actor_08/03-01-04-02-01-02-08.wav,Ravdess,8,female,4,sad
446,E:/SER/audio/Actor_08/03-01-04-02-02-01-08.wav,Ravdess,8,female,4,sad
447,E:/SER/audio/Actor_08/03-01-04-02-02-02-08.wav,Ravdess,8,female,4,sad
448,E:/SER/audio/Actor_08/03-01-05-01-01-01-08.wav,Ravdess,8,female,5,angry
449,E:/SER/audio/Actor_08/03-01-05-01-01-02-08.wav,Ravdess,8,female,5,angry
450,E:/SER/audio/Actor_08/03-01-05-01-02-01-08.wav,Ravdess,8,female,5,angry
451,E:/SER/audio/Actor_08/03-01-05-01-02-02-08.wav,Ravdess,8,female,5,angry
452,E:/SER/audio/Actor_08/03-01-05-02-01-01-08.wav,Ravdess,8,female,5,angry
453,E:/SER/audio/Actor_08/03-01-05-02-01-02-08.wav,Ravdess,8,female,5,angry
454,E:/SER/audio/Actor_08/03-01-05-02-02-01-08.wav,Ravdess,8,female,5,angry
455,E:/SER/audio/Actor_08/03-01-05-02-02-02-08.wav,Ravdess,8,female,5,angry
456,E:/SER/audio/Actor_08/03-01-06-01-01-01-08.wav,Ravdess,8,female,6,fearful
457,E:/SER/audio/Actor_08/03-01-06-01-01-02-08.wav,Ravdess,8,female,6,fearful
458,E:/SER/audio/Actor_08/03-01-06-01-02-01-08.wav,Ravdess,8,female,6,fearful
459,E:/SER/audio/Actor_08/03-01-06-01-02-02-08.wav,Ravdess,8,female,6,fearful
460,E:/SER/audio/Actor_08/03-01-06-02-01-01-08.wav,Ravdess,8,female,6,fearful
461,E:/SER/audio/Actor_08/03-01-06-02-01-02-08.wav,Ravdess,8,female,6,fearful
462,E:/SER/audio/Actor_08/03-01-06-02-02-01-08.wav,Ravdess,8,female,6,fearful
463,E:/SER/audio/Actor_08/03-01-06-02-02-02-08.wav,Ravdess,8,female,6,fearful
464,E:/SER/audio/Actor_08/03-01-07-01-01-01-08.wav,Ravdess,8,female,7,disgust
465,E:/SER/audio/Actor_08/03-01-07-01-01-02-08.wav,Ravdess,8,female,7,disgust
466,E:/SER/audio/Actor_08/03-01-07-01-02-01-08.wav,Ravdess,8,female,7,disgust
467,E:/SER/audio/Actor_08/03-01-07-01-02-02-08.wav,Ravdess,8,female,7,disgust
468,E:/SER/audio/Actor_08/03-01-07-02-01-01-08.wav,Ravdess,8,female,7,disgust
469,E:/SER/audio/Actor_08/03-01-07-02-01-02-08.wav,Ravdess,8,female,7,disgust
470,E:/SER/audio/Actor_08/03-01-07-02-02-01-08.wav,Ravdess,8,female,7,disgust
471,E:/SER/audio/Actor_08/03-01-07-02-02-02-08.wav,Ravdess,8,female,7,disgust
472,E:/SER/audio/Actor_08/03-01-08-01-01-01-08.wav,Ravdess,8,female,8,surprised
473,E:/SER/audio/Actor_08/03-01-08-01-01-02-08.wav,Ravdess,8,female,8,surprised
474,E:/SER/audio/Actor_08/03-01-08-01-02-01-08.wav,Ravdess,8,female,8,surprised
475,E:/SER/audio/Actor_08/03-01-08-01-02-02-08.wav,Ravdess,8,female,8,surprised
476,E:/SER/audio/Actor_08/03-01-08-02-01-01-08.wav,Ravdess,8,female,8,surprised
477,E:/SER/audio/Actor_08/03-01-08-02-01-02-08.wav,Ravdess,8,female,8,surprised
478,E:/SER/audio/Actor_08/03-01-08-02-02-01-08.wav,Ravdess,8,female,8,surprised
479,E:/SER/audio/Actor_08/03-01-08-02-02-02-08.wav,Ravdess,8,female,8,surprised
480,E:/SER/audio/Actor_09/03-01-01-01-01-01-09.wav,Ravdess,9,male,1,neutral
481,E:/SER/audio/Actor_09/03-01-01-01-01-02-09.wav,Ravdess,9,male,1,neutral
482,E:/SER/audio/Actor_09/03-01-01-01-02-01-09.wav,Ravdess,9,male,1,neutral
483,E:/SER/audio/Actor_09/03-01-01-01-02-02-09.wav,Ravdess,9,male,1,neutral
484,E:/SER/audio/Actor_09/03-01-02-01-01-01-09.wav,Ravdess,9,male,2,calm
485,E:/SER/audio/Actor_09/03-01-02-01-01-02-09.wav,Ravdess,9,male,2,calm
486,E:/SER/audio/Actor_09/03-01-02-01-02-01-09.wav,Ravdess,9,male,2,calm
487,E:/SER/audio/Actor_09/03-01-02-01-02-02-09.wav,Ravdess,9,male,2,calm
488,E:/SER/audio/Actor_09/03-01-02-02-01-01-09.wav,Ravdess,9,male,2,calm
489,E:/SER/audio/Actor_09/03-01-02-02-01-02-09.wav,Ravdess,9,male,2,calm
490,E:/SER/audio/Actor_09/03-01-02-02-02-01-09.wav,Ravdess,9,male,2,calm
491,E:/SER/audio/Actor_09/03-01-02-02-02-02-09.wav,Ravdess,9,male,2,calm
492,E:/SER/audio/Actor_09/03-01-03-01-01-01-09.wav,Ravdess,9,male,3,happy
493,E:/SER/audio/Actor_09/03-01-03-01-01-02-09.wav,Ravdess,9,male,3,happy
494,E:/SER/audio/Actor_09/03-01-03-01-02-01-09.wav,Ravdess,9,male,3,happy
495,E:/SER/audio/Actor_09/03-01-03-01-02-02-09.wav,Ravdess,9,male,3,happy
496,E:/SER/audio/Actor_09/03-01-03-02-01-01-09.wav,Ravdess,9,male,3,happy
497,E:/SER/audio/Actor_09/03-01-03-02-01-02-09.wav,Ravdess,9,male,3,happy
498,E:/SER/audio/Actor_09/03-01-03-02-02-01-09.wav,Ravdess,9,male,3,happy
499,E:/SER/audio/Actor_09/03-01-03-02-02-02-09.wav,Ravdess,9,male,3,happy
500,E:/SER/audio/Actor_09/03-01-04-01-01-01-09.wav,Ravdess,9,male,4,sad
501,E:/SER/audio/Actor_09/03-01-04-01-01-02-09.wav,Ravdess,9,male,4,sad
502,E:/SER/audio/Actor_09/03-01-04-01-02-01-09.wav,Ravdess,9,male,4,sad
503,E:/SER/audio/Actor_09/03-01-04-01-02-02-09.wav,Ravdess,9,male,4,sad
504,E:/SER/audio/Actor_09/03-01-04-02-01-01-09.wav,Ravdess,9,male,4,sad
505,E:/SER/audio/Actor_09/03-01-04-02-01-02-09.wav,Ravdess,9,male,4,sad
506,E:/SER/audio/Actor_09/03-01-04-02-02-01-09.wav,Ravdess,9,male,4,sad
507,E:/SER/audio/Actor_09/03-01-04-02-02-02-09.wav,Ravdess,9,male,4,sad
508,E:/SER/audio/Actor_09/03-01-05-01-01-01-09.wav,Ravdess,9,male,5,angry
509,E:/SER/audio/Actor_09/03-01-05-01-01-02-09.wav,Ravdess,9,male,5,angry
510,E:/SER/audio/Actor_09/03-01-05-01-02-01-09.wav,Ravdess,9,male,5,angry
511,E:/SER/audio/Actor_09/03-01-05-01-02-02-09.wav,Ravdess,9,male,5,angry
512,E:/SER/audio/Actor_09/03-01-05-02-01-01-09.wav,Ravdess,9,male,5,angry
513,E:/SER/audio/Actor_09/03-01-05-02-01-02-09.wav,Ravdess,9,male,5,angry
514,E:/SER/audio/Actor_09/03-01-05-02-02-01-09.wav,Ravdess,9,male,5,angry
515,E:/SER/audio/Actor_09/03-01-05-02-02-02-09.wav,Ravdess,9,male,5,angry
516,E:/SER/audio/Actor_09/03-01-06-01-01-01-09.wav,Ravdess,9,male,6,fearful
517,E:/SER/audio/Actor_09/03-01-06-01-01-02-09.wav,Ravdess,9,male,6,fearful
518,E:/SER/audio/Actor_09/03-01-06-01-02-01-09.wav,Ravdess,9,male,6,fearful
519,E:/SER/audio/Actor_09/03-01-06-01-02-02-09.wav,Ravdess,9,male,6,fearful
520,E:/SER/audio/Actor_09/03-01-06-02-01-01-09.wav,Ravdess,9,male,6,fearful
521,E:/SER/audio/Actor_09/03-01-06-02-01-02-09.wav,Ravdess,9,male,6,fearful
522,E:/SER/audio/Actor_09/03-01-06-02-02-01-09.wav,Ravdess,9,male,6,fearful
523,E:/SER/audio/Actor_09/03-01-06-02-02-02-09.wav,Ravdess,9,male,6,fearful
524,E:/SER/audio/Actor_09/03-01-07-01-01-01-09.wav,Ravdess,9,male,7,disgust
525,E:/SER/audio/Actor_09/03-01-07-01-01-02-09.wav,Ravdess,9,male,7,disgust
526,E:/SER/audio/Actor_09/03-01-07-01-02-01-09.wav,Ravdess,9,male,7,disgust
527,E:/SER/audio/Actor_09/03-01-07-01-02-02-09.wav,Ravdess,9,male,7,disgust
528,E:/SER/audio/Actor_09/03-01-07-02-01-01-09.wav,Ravdess,9,male,7,disgust
529,E:/SER/audio/Actor_09/03-01-07-02-01-02-09.wav,Ravdess,9,male,7,disgust
530,E:/SER/audio/Actor_09/03-01-07-02-02-01-09.wav,Ravdess,9,male,7,disgust
531,E:/SER/audio/Actor_09/03-01-07-02-02-02-09.wav,Ravdess,9,male,7,disgust
532,E:/SER/audio/Actor_09/03-01-08-01-01-01-09.wav,Ravdess,9,male,8,surprised
533,E:/SER/audio/Actor_09/03-01-08-01-01-02-09.wav,Ravdess,9,male,8,surprised
534,E:/SER/audio/Actor_09/03-01-08-01-02-01-09.wav,Ravdess,9,male,8,surprised
535,E:/SER/audio/Actor_09/03-01-08-01-02-02-09.wav,Ravdess,9,male,8,surprised
536,E:/SER/audio/Actor_09/03-01-08-02-01-01-09.wav,Ravdess,9,male,8,surprised
537,E:/SER/audio/Actor_09/03-01-08-02-01-02-09.wav,Ravdess,9,male,8,surprised
538,E:/SER/audio/Actor_09/03-01-08-02-02-01-09.wav,Ravdess,9,male,8,surprised
539,E:/SER/audio/Actor_09/03-01-08-02-02-02-09.wav,Ravdess,9,male,8,surprised
540,E:/SER/audio/Actor_10/03-01-01-01-01-01-10.wav,Ravdess,10,female,1,neutral
541,E:/SER/audio/Actor_10/03-01-01-01-01-02-10.wav,Ravdess,10,female,1,neutral
542,E:/SER/audio/Actor_10/03-01-01-01-02-01-10.wav,Ravdess,10,female,1,neutral
543,E:/SER/audio/Actor_10/03-01-01-01-02-02-10.wav,Ravdess,10,female,1,neutral
544,E:/SER/audio/Actor_10/03-01-02-01-01-01-10.wav,Ravdess,10,female,2,calm
545,E:/SER/audio/Actor_10/03-01-02-01-01-02-10.wav,Ravdess,10,female,2,calm
546,E:/SER/audio/Actor_10/03-01-02-01-02-01-10.wav,Ravdess,10,female,2,calm
547,E:/SER/audio/Actor_10/03-01-02-01-02-02-10.wav,Ravdess,10,female,2,calm
548,E:/SER/audio/Actor_10/03-01-02-02-01-01-10.wav,Ravdess,10,female,2,calm
549,E:/SER/audio/Actor_10/03-01-02-02-01-02-10.wav,Ravdess,10,female,2,calm
550,E:/SER/audio/Actor_10/03-01-02-02-02-01-10.wav,Ravdess,10,female,2,calm
551,E:/SER/audio/Actor_10/03-01-02-02-02-02-10.wav,Ravdess,10,female,2,calm
552,E:/SER/audio/Actor_10/03-01-03-01-01-01-10.wav,Ravdess,10,female,3,happy
553,E:/SER/audio/Actor_10/03-01-03-01-01-02-10.wav,Ravdess,10,female,3,happy
554,E:/SER/audio/Actor_10/03-01-03-01-02-01-10.wav,Ravdess,10,female,3,happy
555,E:/SER/audio/Actor_10/03-01-03-01-02-02-10.wav,Ravdess,10,female,3,happy
556,E:/SER/audio/Actor_10/03-01-03-02-01-01-10.wav,Ravdess,10,female,3,happy
557,E:/SER/audio/Actor_10/03-01-03-02-01-02-10.wav,Ravdess,10,female,3,happy
558,E:/SER/audio/Actor_10/03-01-03-02-02-01-10.wav,Ravdess,10,female,3,happy
559,E:/SER/audio/Actor_10/03-01-03-02-02-02-10.wav,Ravdess,10,female,3,happy
560,E:/SER/audio/Actor_10/03-01-04-01-01-01-10.wav,Ravdess,10,female,4,sad
561,E:/SER/audio/Actor_10/03-01-04-01-01-02-10.wav,Ravdess,10,female,4,sad
562,E:/SER/audio/Actor_10/03-01-04-01-02-01-10.wav,Ravdess,10,female,4,sad
563,E:/SER/audio/Actor_10/03-01-04-01-02-02-10.wav,Ravdess,10,female,4,sad
